chr	start	end	ID	gene_name
19	48813704	48841986	340499	HSD17B14,PLEKHA4
19	48867086	48886002	340507	PPP1R15A,TULP2,PLEKHA4
19	48886429	48901379	340510	TULP2,NUCB1
19	48914476	48922847	340515	NUCB1,NUCB1-AS1
19	48922848	48948905	340516	DHDH,ENSG00000260366
19	48949782	48959926	340518	BAX
19	48964803	48966625	340520	FTL
19	48993221	48995450	340536	GYS1,RUVBL2
19	49060069	49067147	340549	NTF4,ENSG00000268108,ENSG00000268287,ENSG00000283663
19	49067148	49078467	340550	KCNA7
19	49082093	49094702	340552	SNRNP70
19	49114012	49123921	340556	LIN7B,PPFIA3,C19orf73
19	49151026	49178412	340561	HRC,TRPM4
19	49324405	49337933	340592	SLC6A16,CD37
19	49337934	49349092	340593	CD37,ENSG00000197813
19	49360105	49366534	340596	TEAD2,DKKL1
19	49383713	49394325	340603	KASH5,ENSG00000268686
19	49418792	49424974	340609	PTH2,GFY
19	49429414	49448788	340611	PIH1D1,SLC17A7
19	49451110	49456131	340613	PIH1D1,ALDH16A1
19	49465255	49479160	340617	FLT3LG,ALDH16A1,ENSG00000273189
19	49479161	49492750	340618	RPL13A,SNORD33,SNORD35A,SNORD32A,SNORD34
19	49492751	49511872	340619	FCGRT,RPS11,SNORD35B,MIR150,COX6CP7
19	49511873	49514107	340620	FCGRT
19	49519626	49528343	340625	RCN3
19	49574190	49600051	340631	PRRG2,PRR12,NOSIP
19	49630866	49640629	340637	RRAS
19	49640630	49643676	340638	SCAF1
19	49645483	49676369	340642	BCL2L12,IRF3,PRMT1
19	49676937	49699626	340644	PRMT1,CPT1C,ADM5,ENSG00000268677,MIR5088
19	49761484	49783762	340655	TSKS,AP2A1,RNU6-841P
19	49815373	49820292	340660	FUZ,MED25
19	49850582	49864738	340666	PNKP,PTOV1,MIR4749,PTOV1-AS1,ENSG00000268047,PTOV1-AS2
19	49864739	49867966	340667	PNKP
19	49872000	49890298	340669	PNKP,TBC1D17,AKT1S1,MIR4750
19	49927681	49943224	340677	IL4I1,ATF5,NUP62,MIR4751
19	49949479	49950954	340680	U3
19	49950955	49964866	340681	SIGLEC11,ENSG00000269179
19	49964867	49976702	340682	SIGLEC16
19	50023585	50026009	340695	VRK3,ZNF473
19	50159644	50182107	340721	IZUMO2
19	50202968	50211526	340728	MYH14
19	50320293	50332616	340745	KCNC3,NR1H2
19	50332617	50333747	340746	KCNC3
19	50363804	50381639	340754	NAPSA,NR1H2,ENSG00000269392
19	50381640	50403850	340755	POLD1
19	50411515	50437507	340760	POLD1,MYBPC2,ENSG00000142539,SPIB
19	50474882	50479588	340762	FAM71E1,EMC10
19	50483214	50512225	340764	JOSD2,ENSG00000268518,ENSG00000268854
19	50512226	50520729	340765	ASPDH
19	50558420	50569667	340772	LRRC4B
19	50640840	50651719	340783	C19orf81
19	50666327	50683499	340785	SHANK1
19	50716267	50721878	340794	SHANK1
19	50721879	50726195	340795	CLEC11A
19	50766346	50783818	340801	GPR32
19	50783819	50797707	340802	ACP4,ENSG00000261341,ENSG00000268375
19	50797708	50802242	340803	C19orf48,SNORD88A,SNORD88B
19	50802243	50816317	340804	C19orf48,LINC01869,SNORD88C,ENSG00000284711
19	50816318	50832931	340805	KLK1,KLK15,LINC01869,ENSG00000267968
19	50849164	50854921	340811	KLK3
19	50868630	50878647	340816	KLK2
19	50901872	50924797	340822	KLK4
19	50946124	50967714	340828	KLK5,ENSG00000269495,ENSG00000279676
19	50967715	50972479	340829	KLK6,ENSG00000267879
19	50999920	51002140	340832	KLK8
19	51002141	51013732	340833	KLK8,KLK9,ENSG00000269741
19	51019756	51025889	340835	KLK10,KLK11
19	51025890	51028251	340836	KLK11
19	51061443	51066472	340840	KLK13
19	51081234	51105338	340845	KLK14
19	51105339	51109971	340846	CTU1
19	51114648	51132237	340849	SIGLEC9,SIGLEC18P
19	51140273	51150036	340854	SIGLEC7,ENSG00000267895
19	51162806	51170780	340856	SIGLEC17P
19	51256998	51258001	340870	SIGLECL1
19	51308941	51314716	340881	IGLON5
19	51341477	51343480	340886	VSIG10L
19	51362038	51376110	340894	NKG7,ETFB,CLDND2,ENSG00000268520,ENSG00000269403
19	51414173	51418080	340900	SIGLEC10,ENSG00000254760,SIGLEC10-AS1
19	51440191	51460195	340904	SIGLEC8,ENSG00000269181
19	51474567	51484315	340909	CEACAM18
19	51484316	51512464	340910	SIGLEC12,ENSG00000268839,SIGLEC27P
19	51563093	51572851	340926	ZNF175,SIGLEC29P
19	51586673	51595514	340935	ENSG00000269388
19	51640215	51649009	340942	SIGLEC5,RPL7P51,SIGLEC14
19	51660242	51669519	340946	NA
19	51684830	51693677	340950	SPACA6,MIRLET7E,MIR99B,MIR125A,SPACA6P-AS
19	51710250	51743767	340955	HAS1
19	51751072	51752948	340959	FPR2,FPR1
19	51789893	51802002	340966	FPR3
19	51890822	51891577	340993	ZNF577
19	51903141	51906368	340996	ZNF649
19	51926187	51928363	341006	ZNF613
19	51986305	51992927	341026	ZNF350
19	52004025	52010799	341032	ZNF615
19	52022908	52030333	341041	ZNF614
19	52045113	52049438	341044	ZNF432,ENSG00000275055
19	52137895	52140281	341065	ZNF616
19	52169250	52171871	341076	ZNF836,ENSG00000267827,ENSG00000267927
19	52290877	52301835	341098	ZNF480,ENSG00000269102
19	52366263	52371896	341113	ZNF880
19	52397424	52402870	341119	ZNF528,ZNF528-AS1
19	52427909	52433046	341126	ZNF534
19	52848962	52859621	341218	ZNF28,ZNF468
19	53101596	53104664	341281	ZNF160
19	53127585	53135094	341286	ZNF415
19	53155709	53161294	341293	ZNF347
19	53182460	53199508	341300	ZNF665,ENSG00000269001
19	53248957	53262928	341317	VN1R2,ZNF677
19	53262929	53274243	341318	VN1R4,ENSG00000269758
19	53281053	53289811	341321	FAM90A27P
19	53289812	53293162	341322	BIRC8
19	53383850	53389876	341352	ZNF765,ZNF525,ENSG00000241069
19	53520028	53520984	341399	ZNF331
19	53617722	53634896	341411	DPRX,RN7SL317P
19	53653092	53657842	341416	RNU6-698P
19	53661453	53672809	341420	MIR512-2,MIR512-1,MIR1323
19	53676876	53690296	341422	MIR515-2,MIR515-1,MIR519C,MIR519E,MIR1283-1,MIR520F
19	53690297	53765646	341423	MIR521-2,MIR526B,MIR520A,MIR516A2,MIR526A1,MIR521-1,MIR518A2,MIR518F,MIR525,MIR520B,MIR517A,MIR520D,MIR520C,MIR516A1,MIR520G,MIR518A1,MIR519B,MIR517B,MIR517C,MIR520H,MIR518B,MIR516B2,MIR516B1,MIR527,MIR519D,MIR518E,MIR519A1,MIR526A2,MIR1283-2,RNU6-803P,RNU6-982P,RNU6-1041P,RNU6-751P,RNU6-980P,ENSG00000269842,MIR524,MIR518D,MIR523,MIR518C,MIR522,MIR519A2
19	53765647	53788968	341424	MIR371A,MIR372,MIR373,SEPTIN7P8,HMGN1P32,ENSG00000238150,RNU6-165P,ENSG00000269564,ENSG00000269877,MIR371B
19	53820034	53843045	341429	NLRP12
19	53857931	53870518	341435	MYADM,MYADM-AS1
19	53870519	53888404	341436	PRKCG,ENSG00000232220
19	53959963	53965838	341456	CACNG8
19	53968450	53995117	341458	CACNG6,MIR935
19	54060474	54092557	341466	VSTM1,TARM1
19	54118623	54139441	341470	CNOT3,ENSG00000237017
19	54159300	54163849	341475	LENG1,TMC4
19	54163938	54173588	341477	TMC4
19	54189644	54189941	341480	MBOAT7,TSEN34
19	54199520	54202864	341483	RPS9,ENSG00000223660
19	54234781	54260241	341488	LILRB5,LILRA6,ENSG00000249189
19	54260242	54268422	341489	RNU6-1307P,ENSG00000240296
19	54268967	54282195	341491	LILRB2,MIR4752
19	54292957	54309138	341498	ENSG00000234436,ENSG00000240197,ENSG00000251431,ENSG00000276758
19	54326613	54347658	341505	LILRA4,ENSG00000250507,ENSG00000275210
19	54410280	54416236	341516	TTYH1
19	54424817	54438291	341519	TTYH1,ENSG00000227407,ENSG00000268496
19	54447964	54450165	341523	LENG8,LENG8-AS1
19	54461978	54497972	341528	CDC42EP5,LAIR2,LENG9
19	54528826	54538841	341537	KIR3DX1
19	54570851	54582144	341544	LILRA2
19	54718880	54725435	341583	ENSG00000215765,KIR3DL3
19	54731554	54744195	341585	KIR2DL3
19	54873362	54875297	341603	FCAR
19	54904202	54921817	341608	NCR1
19	54954935	54974773	341616	NLRP2,NLRP7,ENSG00000243494
19	55028256	55054271	341628	GP6,RDH13,ENSG00000267149
19	55067593	55073019	341631	EPS8L1,RDH13
19	55111831	55118566	341639	PPP1R12C,ENSG00000287170
19	55132551	55151782	341641	TNNT1
19	55151783	55170586	341642	TNNI3,DNAAF3,ENSG00000239137,ENSG00000267110,DNAAF3-AS1
19	55175981	55189665	341648	SYT5
19	55199409	55214100	341652	PTPRH
19	55227081	55232845	341657	TMEM86B,MIR6804,ENSG00000276570
19	55255397	55283290	341662	PPP6R1,HSPBP1,BRSK1
19	55283291	55291718	341663	BRSK1
19	55322655	55339372	341669	TMEM150B,ENSG00000276831
19	55339373	55341432	341670	KMT5C
19	55352485	55354922	341674	COX6B2
19	55358916	55375661	341677	IL11,FAM71E2,ENSG00000267706
19	55375662	55380960	341678	TMEM190,ENSG00000269275
19	55380961	55387458	341679	RPL28,TMEM238
19	55401574	55411258	341684	UBE2S
19	55426507	55474781	341690	ISOC2,SHISA7,ENSG00000279063,C19orf85
19	55474782	55477020	341691	ZNF628,ZNF628-DT
19	55477021	55498475	341692	NAT14,SSC5D,ZNF628
19	55528046	55567470	341699	SBK2,SBK3
19	55591262	55601368	341703	ZNF524,FIZ1
19	55622718	55624889	341711	ZNF784
19	55638148	55647266	341715	ZNF581,CCDC106,ZNF580
19	55647267	55664411	341716	U2AF2,CCDC106
19	55664412	55700950	341717	EPN1,ENSG00000267096,ENSG00000267117,ENSG00000267523
19	55727986	55738479	341721	NLRP9,RN7SKP109
19	55768621	55775884	341729	RFPL4AL1
19	55830565	55839494	341744	NLRP4,NLRP11
19	55932211	55933680	341773	NLRP13
19	55944132	55953062	341777	NLRP8
19	55992495	56001234	341789	NLRP5
19	56116833	56128720	341812	ZNF787,ENSG00000279959
19	56128721	56146012	341813	ZNF444
19	56146013	56156664	341814	ZNF444,ENSG00000279794
19	56174302	56180393	341819	GALP
19	56201881	56207430	341826	ZSCAN5C
19	56389893	56399293	341873	ZNF582,ZNF583,ZNF582-DT
19	56399324	56407368	341875	ZNF583
19	56472236	56479719	341893	ZNF667-AS1,ZNF667
19	56507428	56509265	341900	ZNF471
19	56531064	56542994	341913	ZFP28,ENSG00000267224,ZFP28-DT
19	56563464	56571456	341923	ZNF470,ZNF470-DT
19	56579133	56601778	341928	ZNF470,ZNF71,SIGLEC31P,ZIM2-AS1
19	56667675	56671851	341945	ZNF835,ENSG00000286125
19	56837168	56847840	341983	PEG3,MIMT1,ZIM2
19	57115139	57124094	342029	USP29
19	57129992	57135707	342032	NA
19	57145163	57167833	342039	ZIM3,DUXA,ENSG00000270293,ENSG00000270790
19	57221657	57238949	342054	AURKC
19	57240581	57243557	342056	ZNF805
19	57275351	57281416	342064	ZNF460,ZNF460-AS1
19	57317851	57321459	342073	ZNF543
19	57348705	57353899	342078	ZNF304,ENSG00000268678
19	57362933	57364842	342080	ZNF547,TRAPPC2B,ENSG00000268133
19	57389395	57407302	342092	ZNF548,ENSG00000268533,ENSG00000269533
19	57407303	57412335	342093	ZNF17
19	57433047	57437398	342105	ZNF749
19	57451926	57457573	342111	VN1R1,ENSG00000268163
19	57470387	57477220	342115	NA
19	57477221	57479024	342116	ZNF772,ENSG00000268163,ENSG00000268266
19	57517854	57530283	342122	ZNF549
19	57559250	57560489	342129	ZNF550
19	57572721	57579234	342135	ZNF416,ZIK1
19	57580823	57585103	342138	ZIK1
19	57596440	57601768	342142	ZNF530
19	57613819	57616398	342147	ZNF134
19	57622092	57632018	342150	ZNF211,ENSG00000268392
19	57666313	57670570	342158	ZSCAN4
19	57679670	57686964	342162	ZNF551,ENSG00000269026
19	57690135	57699684	342164	NA
19	57703617	57712852	342167	ZNF154
19	57721265	57728367	342172	ZNF671
19	57740494	57749818	342177	ZNF776
19	57769594	57770679	342181	ZNF586
19	57845393	57873229	342192	ZNF587,ZNF814,ENSG00000269867,ENSG00000270804
19	57907196	57920394	342197	ZNF417,ENSG00000269476
19	57934886	57937996	342201	ZNF418
19	57942151	57954538	342204	ZNF256,ENSG00000243234
19	57970527	57978125	342208	C19orf18
19	58001935	58016432	342215	ZNF606,ENSG00000176593
19	58030502	58040706	342217	ZSCAN1
19	58058280	58062235	342222	ZNF135
19	58116045	58121557	342237	ZSCAN18
19	58149336	58157038	342243	ZNF329,ENSG00000286632
19	58227812	58229578	342255	ZNF544,ENSG00000283515
19	58275236	58297304	342269	ZNF8-ERVK3-1,ZNF8-DT,ZNF8
19	58319796	58332856	342275	ZSCAN22,ENSG00000283103
19	58360334	58367158	342282	ZNF497,RNA5SP473,ENSG00000268230,ZNF497-AS1
19	58380313	58422333	342285	RPS5,ZNF837,ZNF584,ENSG00000232098,MIR4754,LINC02560,ENSG00000268543,RNF225
19	58431690	58442889	342291	ZNF132,ZNF132-DT
19	58445181	58455077	342293	ZNF324B
19	58462925	58468938	342299	ZNF324
19	58470626	58477044	342301	ZNF324,ZNF446,ENSG00000269106
19	58477045	58497925	342302	RNU6-1337P,RN7SL693P
19	58509682	58517547	342305	SLC27A5
19	58517548	58521749	342306	ZBTB45
19	58534019	58560726	342310	ZBTB45,CHMP2A,UBE2M,TRIM28,RN7SL525P,MZF1-AS1,MIR6807
19	58563728	58576169	342312	MZF1,CENPBD1P1,ENSG00000286104
2	40430	51587	342335	FAM110C
2	196807	199069	342391	ENSG00000227061
2	262406	274455	342413	SH3YL1,ACP1
2	283104	287292	342416	ALKAL2,ENSG00000228643
2	287293	291824	342417	ALKAL2
2	666488	679231	342523	TMEM18,TMEM18-DT
2	686044	694682	342527	TMEM18-DT,ENSG00000233970,ENSG00000280360
2	917473	923940	342572	ENSG00000234796
2	944437	953891	342577	SNTG2,SNTG2-AS1
2	1064629	1068975	342611	ENSG00000235403
2	1155732	1162817	342635	ENSG00000236665
2	1341662	1346881	342683	ENSG00000233553
2	1365618	1375664	342695	TPO
2	1599583	1621610	342742	ENSG00000228613
2	1744784	1748708	342770	PXDN
2	1818248	1831719	342791	ENSG00000232057
2	2326486	2332825	342936	MYT1L
2	3073852	3076074	343122	NA
2	3373020	3381519	343198	EIPR1,TRAPPC12
2	3482274	3502821	343225	ADI1,TRAPPC12-AS1,ENSG00000271868
2	3513613	3520112	343230	ADI1,ENSG00000235078
2	3546149	3548632	343236	NA
2	3551315	3573919	343238	RNASEH1,RNASEH1-AS1,ENSG00000286905
2	3573920	3579547	343239	RPS7,ENSG00000287126
2	3579971	3581036	343241	NA
2	3592473	3602424	343249	COLEC11
2	3604135	3608165	343252	COLEC11,ENSG00000237370
2	3654505	3661400	343265	ALLC
2	3701202	3704845	343277	DCDC2C,ENSG00000224661
2	4219799	4230902	343427	NA
2	4826748	4839281	343613	ENSG00000252238
2	4944382	4958907	343658	RNU6-649P
2	5688760	5694498	343922	SOX11,LINC01248,ENSG00000230090
2	6830623	6842646	344254	NRIR
2	6864368	6866434	344260	RSAD2,CMPK2
2	6866435	6869185	344261	CMPK2
2	6916771	6919176	344277	RNF144A,GRASLND
2	7077172	7081481	344334	ENSG00000223884
2	7576279	7580988	344483	RNU6ATAC37P
2	7631589	7646573	344502	NA
2	8675381	8680968	344796	ID2,ID2-AS1
2	8680969	8684606	344797	ID2,ID2-AS1
2	8837441	8837823	344860	KIDINS220
2	8978326	8982555	344915	NA
2	8993472	9007524	344920	MBOAT2
2	9205101	9208016	344965	ASAP2
2	9420253	9424181	345025	ITGB1BP1,CPSF3
2	9470909	9478673	345032	IAH1
2	9504866	9509764	345042	ADAM17,ENSG00000239300
2	9525066	9536382	345050	NA
2	9548969	9559299	345056	ADAM17,ENSG00000271855
2	9629798	9634274	345069	YWHAQ
2	9735810	9746673	345094	RNU4-73P
2	9842391	9843461	345119	TAF1B
2	9941249	9956052	345148	GRHL1,ENSG00000287305
2	10001002	10026943	345164	ENSG00000188525,ENSG00000260476
2	10037963	10044578	345168	KLF11,ENSG00000260077
2	10071678	10083375	345171	CYS1
2	10083405	10084170	345173	ENSG00000233502
2	10085213	10095454	345175	ENSG00000212558
2	10121371	10124687	345182	RRM2
2	10136390	10149823	345187	RRM2
2	10152140	10156333	345189	ENSG00000206647
2	10290637	10298959	345215	ENSG00000206898
2	10300920	10306844	345217	HPCAL1,ENSG00000285872
2	10445534	10447515	345249	SNORA80B
2	10447516	10450012	345250	ODC1,ODC1-DT
2	10589077	10590418	345282	ENSG00000234818
2	10686105	10693983	345306	NOL10,RN7SL832P,Metazoa_SRP
2	10721114	10726129	345310	ATP6V1C2
2	10741697	10747237	345315	RNU7-138P
2	10809376	10817142	345338	PDIA6,RNU7-176P
2	10837658	10848417	345345	PDIA6,ENSG00000232056,LINC01954
2	10904360	10914453	345359	KCNF1
2	11132706	11136218	345422	ENSG00000145063,C2orf50
2	11151115	11161377	345426	SLC66A3
2	11228712	11244799	345447	ROCK2,RNU6-1081P
2	11336850	11349471	345476	ROCK2
2	11457809	11473452	345504	E2F6
2	11531403	11536344	345520	GREB1
2	11665828	11672291	345551	NTSR2,CDK8P1
2	11672292	11680955	345552	LPIN1,ENSG00000276411
2	11721978	11726244	345564	LPIN1,ENSG00000203643
2	11745047	11747567	345566	LPIN1,ENSG00000230790
2	12030141	12031141	345643	SNORD18
2	12399864	12411606	345773	RNU6-843P
2	12715611	12721473	345873	TRIB2,ENSG00000286427
2	14270132	14275489	346342	RNU6-1288P
2	14629421	14638754	346462	LRATD1
2	15557108	15561360	346767	NBAS
2	15561361	15565726	346768	ENSG00000234022
2	15590496	15595685	346777	DDX1
2	15678508	15682308	346803	ENSG00000224194
2	15688534	15694108	346807	LINC01804
2	15864687	15872418	346868	RNU5E-7P,RPLP1P5
2	15932209	15951404	346888	MYCN,MYCNOS,RN7SL104P
2	16190829	16202954	346949	ENSG00000226041,ENSG00000251704
2	16521256	16527190	347046	ENSG00000237633
2	16659613	16666853	347090	CYRIA
2	16841469	16846902	347142	NA
2	16853084	16858524	347145	ENSG00000224604
2	17517034	17519449	347355	RAD51AP2
2	17535637	17543688	347361	VSNL1
2	17745679	17755420	347431	SMC6,GEN1
2	17799759	17800762	347449	SMC6
2	17875706	17879775	347474	KCNS3
2	18039831	18059310	347533	ENSG00000212455
2	18556504	18561432	347698	RDH14
2	18575233	18586855	347703	NT5C1B,RNU6-1215P
2	18586856	18590436	347704	NT5C1B,NT5C1B-RDH14
2	19351897	19360255	347952	OSR1
2	19899975	19903108	348114	TTC32,TTC32-DT
2	19984841	19997074	348148	WDR35,ENSG00000227210
2	20011198	20015006	348155	MATN3
2	20173034	20179528	348196	RNU6-961P,RN7SL140P
2	20222509	20231733	348208	SDC1
2	20244733	20257204	348213	RNU7-113P
2	20350127	20354763	348245	PUM2
2	20446343	20450017	348275	RHOB
2	20649627	20656938	348326	HS1BP3
2	20657315	20673457	348328	GDF7
2	20819043	20833297	348381	LDAH
2	21032993	21044939	348439	APOB
2	21121993	21126887	348467	TDRD15
2	23377358	23388877	349154	KLHL29,ENSG00000235497
2	23523844	23525917	349184	ENSG00000224361
2	23925131	23927618	349298	ATAD2B,UBXN2A
2	24006723	24011709	349317	MFSD2B
2	24027619	24050492	349320	FKBP1B,WDCP,RNU6-370P
2	24072993	24079258	349328	SF3B6,FAM228B
2	24080905	24095899	349331	TP53I3
2	24115163	24125473	349339	PFN4,FAM228B,ENSG00000276087
2	24173400	24177495	349349	FAM228A,ENSG00000232642
2	24200745	24202918	349358	ENSG00000223754
2	24211992	24215197	349363	ENSG00000242628
2	24272133	24278479	349377	ENSG00000251805
2	24359267	24361377	349403	ITSN2
2	24361378	24369062	349404	NA
2	24485323	24495360	349433	NCOA1
2	24675993	24682364	349486	RNU6-936P
2	24787951	24794861	349520	CENPO,PTRHD1
2	24915966	24923793	349545	ADCY3
2	24963578	24973155	349565	DNAJC27,SNORD14,DNAJC27-AS1,RPS13P5
2	25041473	25044233	349584	EFR3B
2	25162890	25174112	349611	POMC
2	25197392	25207851	349614	LINC01381
2	25326715	25330026	349636	MIR1301
2	25340688	25349508	349639	DNMT3A
2	25416949	25430590	349652	DTNB,DTNB-AS1
2	25667721	25675543	349719	DTNB
2	25716212	25722349	349727	NA
2	25869216	25878750	349768	ASXL2
2	25979825	25987746	349783	KIF3C
2	26027498	26042088	349799	RAB10,TRMT112P6
2	26042480	26052602	349801	RNU6-942P
2	26171722	26174997	349839	GAREM2
2	26238644	26251710	349864	HADHA,HADHB
2	26305104	26310093	349880	SELENOI
2	26344841	26357639	349885	SELENOI,ADGRF3
2	26400147	26403036	349900	DRC1
2	26554457	26563280	349949	OTOF,FAM166C
2	26640950	26643234	349978	CIB4
2	26670643	26674839	349985	ENSG00000225378
2	26690362	26719244	349991	KCNK3
2	26758637	26764898	350000	CENPA,SLC35F6
2	26845729	26850331	350014	DPYSL5
2	26955579	26971825	350041	MAPRE3
2	27008188	27009829	350053	ENSG00000230286
2	27012787	27018675	350055	MAPRE3,MAPRE3-AS1
2	27030620	27033740	350057	TMEM214
2	27040642	27056271	350060	AGBL5,AGBL5-AS1,ENSG00000272056
2	27068289	27072968	350068	OST4
2	27077353	27081299	350071	EMILIN1
2	27081300	27087965	350072	KHK,EMILIN1
2	27117357	27122045	350081	CGREF1
2	27123399	27126042	350084	ABHD1
2	27133018	27138556	350087	PREB
2	27138557	27151124	350088	TCF23,PRR30
2	27203187	27213602	350096	SLC5A6,ATRAID
2	27213603	27224178	350097	CAD,ATRAID
2	27274452	27278129	350113	SLC30A3,DNAJC5G
2	27278130	27290243	350114	TRIM54
2	27293112	27319219	350117	MPV17,TRIM54,UCN
2	27324905	27343263	350121	MPV17,GTF3C2,GTF3C2-AS1
2	27354376	27360875	350127	GTF3C2,ENSG00000234072
2	27369681	27371516	350130	EIF2B4,SNX17
2	27374561	27383489	350133	ZNF513
2	27406260	27428194	350140	NRBP1,PPM1G
2	27439525	27449683	350145	NRBP1,IFT172,KRTCAP3
2	27475506	27476811	350157	RNU6-986P
2	27486042	27493723	350161	IFT172
2	27493724	27496390	350162	FNDC4
2	27496391	27501371	350163	GCKR
2	27533685	27538445	350174	C2orf16
2	27576025	27579288	350188	C2orf16
2	27580190	27585841	350190	ZNF512,ENSG00000259080
2	27624909	27629666	350205	CCDC121,GPN1
2	27639119	27645461	350207	ENSG00000206731
2	27658490	27664639	350212	SUPT7L,SLC4A1AP
2	27714426	27716599	350221	LINC01460
2	27769861	27772332	350233	MRPL33
2	27888029	27901585	350273	BABAM2,RBKS,MYG1P1
2	28310445	28311296	350390	ENSG00000223522
2	28391291	28401252	350411	FOSL2,FLJ31356,ENSG00000270640
2	28443155	28464334	350428	PLB1,ENSG00000227938,SNRPGP7
2	28661533	28666793	350474	ENSG00000230730
2	28721625	28737600	350485	ENSG00000226833
2	28750475	28755608	350491	PPP1CB,ENSG00000226833
2	28782322	28788830	350497	SPDYA
2	28868720	28875889	350524	TRMT61B
2	28892963	28898760	350530	WDR43
2	28954141	28959233	350555	TOGARAM2
2	29072157	29075455	350584	PCARE
2	29097430	29107180	350592	CLIP4,ENSG00000229224
2	29889125	29891809	350835	ENSG00000230737
2	29898774	29901031	350840	ENSG00000197644
2	29919639	29924991	350849	ALK
2	30050063	30066790	350887	NA
2	30137621	30148583	350911	YPEL5,ENSG00000233862
2	30186650	30200896	350927	SNORA10B
2	30229946	30233080	350935	LBH
2	30431403	30433759	350983	NA
2	30442965	30449916	350986	LCLAT1
2	30817459	30820562	351101	CAPN13
2	30982363	30987038	351159	ENSG00000234579
2	31029945	31037488	351170	NA
2	31154518	31157201	351209	GALNT14
2	31231194	31255748	351226	EHD3,CAPN14
2	31413347	31418580	351269	XDH
2	31804505	31812066	351402	NA
2	31918609	31921283	351431	NA
2	32009209	32012994	351451	MEMO1
2	32037001	32041905	351459	DPY30
2	32055042	32070708	351462	SPAST
2	32162583	32166727	351495	SLC30A6,SLC30A6-DT
2	32202157	32214698	351509	RNU6-647P
2	32264659	32275285	351527	NLRC4
2	32277316	32278532	351529	YIPF4
2	32356514	32363374	351543	BIRC6
2	32372938	32380772	351547	BIRC6-AS1
2	32512498	32533035	351581	BIRC6,MIR558,ENSG00000276334,ENSG00000276517
2	32625251	32631523	351599	TTC27
2	32945137	32948811	351685	LTBP1,Y_RNA
2	32987480	32998103	351696	NA
2	33434799	33436358	351852	RASGRP3
2	33563044	33563816	351887	RASGRP3-AS1
2	33597750	33601363	351898	FAM98A,ENSG00000286415
2	34403593	34407064	352135	NA
2	35470717	35472651	352433	RNU6-1117P,ENSG00000229013,MIR548AD
2	36350835	36361921	352731	CRIM1,CRIM1-DT
2	36543277	36554609	352794	FEZ2
2	36695629	36697063	352843	VIT
2	36865129	36867994	352909	RNU6-577P
2	36952317	36962093	352930	NA
2	36964854	36973656	352932	STRN
2	37083492	37086904	352975	HEATR5B,GPATCH11
2	37156150	37158566	352991	EIF2AK2
2	37194780	37200523	353002	SULT6B1,CEBPZOS
2	37228896	37241997	353011	NDUFAF7,CEBPZ
2	37323184	37330781	353049	PRKD3,ENSG00000232028
2	37330782	37336851	353050	RNU6-939P
2	37344511	37346645	353054	QPCT
2	37445450	37463353	353091	NA
2	37599559	37604879	353139	ENSG00000236213
2	37735302	37739199	353178	CDC42EP3
2	37921889	37923470	353229	RMDN2
2	38034872	38037158	353270	RMDN2-AS1
2	38069901	38075907	353285	CYP1B1,CYP1B1-AS1
2	38104795	38113915	353296	CYP1B1,CYP1B1-AS1
2	38146816	38147633	353314	RNU6-951P
2	38375860	38378285	353386	ATL2
2	38597349	38605950	353446	HNRNPLL,ENSG00000235586
2	38664181	38671269	353455	GALM,ENSG00000232518
2	38671270	38682288	353456	GALM,ENSG00000232518
2	38746488	38760962	353472	SRSF7,GEMIN6
2	38861689	38862975	353485	ENSG00000225284
2	38873753	38881581	353487	DHX57,MORN2
2	38882553	38886020	353491	RNU6-851P
2	38886021	38893531	353492	ARHGEF33
2	39080528	39088224	353548	RNU6-198P
2	39119593	39144663	353557	SOS1,Y_RNA
2	39226008	39232023	353581	CDKL4
2	39280919	39288357	353598	ENSG00000252473
2	39392637	39395405	353631	NA
2	39432857	39438261	353647	MAP4K3,MAP4K3-DT
2	39664063	39667395	353717	TMEM178A
2	39776914	39782240	353765	THUMPD2
2	40605746	40618449	354057	SLC8A1
2	41593837	41596595	354403	NA
2	41731989	41734550	354444	NA
2	41871271	41872620	354480	RNU4-63P
2	41954206	41958058	354500	C2orf91
2	42023699	42028585	354521	ENSG00000226398
2	42045685	42058939	354529	PKDCC
2	42168898	42171393	354562	EML4,EML4-AS1
2	42366962	42369813	354629	COX7A2L
2	42440041	42442087	354652	ENSG00000221300
2	42478553	42495755	354663	MTA3,KCNG3
2	42708969	42713364	354713	MTA3,RNU6-137P
2	42759381	42765779	354735	OXER1
2	42792357	42796646	354740	HAAO
2	43082355	43091744	354813	RNU6-242P
2	43223781	43227931	354843	ZFP36L2,LINC01126
2	43227932	43233313	354844	ENSG00000234936
2	43408084	43408690	354888	RNU6-958P
2	43592705	43596898	354944	THADA
2	43633524	43644799	354954	PLEKHH2
2	43770733	43777661	354994	DYNC2LI1,RN7SKP66
2	43837827	43842671	355009	ABCG5,ABCG8
2	43891786	43896889	355025	LRPPRC,RNU6-1048P
2	43991506	43996168	355059	LRPPRC,ENSG00000288707
2	44143811	44156383	355093	RNU6-566P
2	44167172	44171484	355096	PPM1B,PPM1B-DT,ENSG00000285542
2	44273682	44295594	355125	SLC3A1
2	44359683	44362844	355155	PREPL,CAMKMT
2	44781886	44788928	355296	NA
2	44920657	44923008	355345	NA
